Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-02-08 00:00:00-05:00,2.67237485410862,2.771518599031277,2.6678680451915007,2.762505531311035,135900800,0.0,0.0
1995-02-09 00:00:00-05:00,2.7625064135664057,2.8391172385984853,2.7625064135664057,2.7940518856048584,126497600,0.0,0.0
1995-02-10 00:00:00-05:00,2.7895448207855225,2.8301033517245684,2.7805317527863997,2.7895448207855225,88566400,0.0,0.0
1995-02-13 00:00:00-05:00,2.7895468651930178,2.8120792766474074,2.767013903624212,2.780533790588379,53864000,0.0,0.0
1995-02-14 00:00:00-05:00,2.78053203187419,2.830103635787964,2.78053203187419,2.830103635787964,68824000,0.0,0.0
1995-02-15 00:00:00-05:00,2.830103928018887,2.884182347025617,2.830103928018887,2.875169277191162,113956800,0.0,0.0
1995-02-16 00:00:00-05:00,2.879676580429077,2.9112220551960735,2.866156698304493,2.879676580429077,94993600,0.0,0.0
1995-02-17 00:00:00-05:00,2.8661548808623643,2.8661548808623643,2.839115683873097,2.8413686752319336,80916800,0.0,0.0
1995-02-21 00:00:00-05:00,2.843623727983039,2.8616498671458026,2.821090778972529,2.848129987716675,67569600,0.0,0.0
1995-02-22 00:00:00-05:00,2.8436241913148854,2.8841827359825403,2.8436241913148854,2.8706634044647217,44088000,0.0,0.0
1995-02-23 00:00:00-05:00,2.884183849441257,2.906716810822223,2.8120792532052254,2.8143322467803955,87577600,0.0,0.0
1995-02-24 00:00:00-05:00,2.8120774979803973,2.8391167046917474,2.782785299100136,2.830103635787964,78345600,0.0,0.0
1995-02-27 00:00:00-05:00,2.8210902850337205,2.8481294890436284,2.8075709580857735,2.823343276977539,51545600,0.0,0.0
1995-02-28 00:00:00-05:00,2.821090858184432,2.875169277191162,2.798558458655357,2.875169277191162,54179200,0.0,0.0
1995-03-01 00:00:00-05:00,2.875168605834719,2.9027714008145034,2.839116334915161,2.839116334915161,65336000,0.0,0.0
1995-03-02 00:00:00-05:00,2.8391178394525785,2.870663868281418,2.8255985057504245,2.847567319869995,39121600,0.0,0.0
1995-03-03 00:00:00-05:00,2.843624641581586,2.9607945837838607,2.8391178302858933,2.9517815113067627,140860800,0.0,0.0
1995-03-06 00:00:00-05:00,2.938261108920204,2.9833264633514958,2.920234967147688,2.9653003215789795,80664000,0.0,0.0
1995-03-07 00:00:00-05:00,2.9562866525333433,2.9607934621216834,2.88868890962087,2.8977019786834717,85563200,0.0,0.0
1995-03-08 00:00:00-05:00,2.893195416860072,2.9157283665032727,2.857143137522252,2.875169277191162,85804800,0.0,0.0
1995-03-09 00:00:00-05:00,2.8841839229322526,2.915729959646537,2.852638436332394,2.890944004058838,84761600,0.0,0.0
1995-03-10 00:00:00-05:00,2.8841819526245875,2.9067148991864924,2.8841819526245875,2.902208089828491,57476800,0.0,0.0
1995-03-13 00:00:00-05:00,2.9022091328766164,2.9562875639240067,2.8977028720131246,2.9337551593780518,73267200,0.0,0.0
1995-03-14 00:00:00-05:00,2.942767226432646,2.987832570251568,2.942767226432646,2.969806432723999,66921600,0.0,0.0
1995-03-15 00:00:00-05:00,2.9698076562609588,2.9833269899194628,2.938261627533972,2.9517815113067627,34435200,0.0,0.0
1995-03-16 00:00:00-05:00,2.9472740395465618,2.969806990746966,2.9292478986319037,2.9360079765319824,34500800,0.0,0.0
1995-03-17 00:00:00-05:00,2.9472739035636044,2.9472739035636044,2.9157284334754974,2.9162914752960205,38120000,0.0,0.0
1995-03-20 00:00:00-05:00,2.915728436085938,3.005859136581421,2.893195485904998,3.005859136581421,66764800,0.0,0.0
1995-03-21 00:00:00-05:00,3.005860314120937,3.0374057965951637,2.9945934220310817,3.0013535022735596,83536000,0.0,0.0
1995-03-22 00:00:00-05:00,2.996846483914669,3.0419118404388428,2.983326601900309,3.0419118404388428,69624000,0.0,0.0
1995-03-23 00:00:00-05:00,3.041910840417554,3.0914824412404864,3.036840439361252,3.07796311378479,110006400,0.0,0.0
1995-03-24 00:00:00-05:00,3.0914815758000325,3.141053712859597,3.086975317947643,3.105001449584961,98563200,0.0,0.0
1995-03-27 00:00:00-05:00,3.105003020617317,3.163587703023638,3.100496210370745,3.1545746326446533,67161600,0.0,0.0
1995-03-28 00:00:00-05:00,3.1816142649300354,3.2266796227902343,3.1771080042011315,3.190627336502075,94750400,0.0,0.0
1995-03-29 00:00:00-05:00,3.1906262788684705,3.2447046903747156,3.0824694558559798,3.138800859451294,160102400,0.0,0.0
1995-03-30 00:00:00-05:00,3.141054592177453,3.14556085129134,3.019377894506014,3.07796311378479,164172800,0.0,0.0
1995-03-31 00:00:00-05:00,3.010365083518379,3.1140156533672205,2.992338945293718,3.0599372386932373,150662400,0.0,0.0
1995-04-03 00:00:00-04:00,3.055431262921479,3.190627336502075,3.046418191349439,3.190627336502075,94400000,0.0,0.0
1995-04-04 00:00:00-04:00,3.2041466706685657,3.2492120208178132,3.109509160298077,3.1207752227783203,100321600,0.0,0.0
1995-04-05 00:00:00-04:00,3.1004965172092263,3.1320425417146827,3.0554311608544413,3.1230294704437256,119211200,0.0,0.0
1995-04-06 00:00:00-04:00,3.1365473897833573,3.1596433745141614,3.0689496607501816,3.0824689865112305,79091200,0.0,0.0
1995-04-07 00:00:00-04:00,3.0824705801487418,3.1613352340839413,3.0644444364051817,3.1410558223724365,85091200,0.0,0.0
1995-04-10 00:00:00-04:00,3.136548907069837,3.190627336502075,3.1185227639257573,3.190627336502075,79411200,0.0,0.0
1995-04-11 00:00:00-04:00,3.2717444628885346,3.3168098136170268,3.267238202872758,3.2897706031799316,173561600,0.0,0.0
1995-04-12 00:00:00-04:00,3.2942757245290935,3.3123018555795567,3.2537166546086196,3.3077950477600098,83680000,0.0,0.0
1995-04-13 00:00:00-04:00,3.32131561975454,3.429472428808463,3.32131561975454,3.4249656200408936,115472000,0.0,0.0
1995-04-17 00:00:00-04:00,3.4294741608875405,3.515098069576507,3.3708889180041375,3.3889150619506836,156675200,0.0,0.0
1995-04-18 00:00:00-04:00,3.4745396910252744,3.4790459521756145,3.3618760107810988,3.400181293487549,168217600,0.0,0.0
1995-04-19 00:00:00-04:00,3.388915050951891,3.406941194839933,3.31230421448484,3.364128828048706,95795200,0.0,0.0
1995-04-20 00:00:00-04:00,3.384408862466737,3.3934219346036465,3.3303304296452785,3.35286283493042,79468800,0.0,0.0
1995-04-21 00:00:00-04:00,3.357367883842904,3.3979264121135304,3.3303286816244944,3.3483548164367676,87787200,0.0,0.0
1995-04-24 00:00:00-04:00,3.3438495558160573,3.488058701080362,3.330330223504645,3.4790456295013428,96052800,0.0,0.0
1995-04-25 00:00:00-04:00,3.481208690856856,3.5623767691410833,3.481208690856856,3.544339418411255,128708800,0.00375,0.0
1995-04-26 00:00:00-04:00,3.521791832800115,3.6300159011506015,3.5127731604375745,3.5939412117004395,96080000,0.0,0.0
1995-04-27 00:00:00-04:00,3.5894329642968628,3.6796197221937685,3.588869021831864,3.6300172805786133,91153600,0.0,0.0
1995-04-28 00:00:00-04:00,3.6886397135005136,3.7562800812746078,3.657074612207357,3.6931493282318115,132334400,0.0,0.0
1995-05-01 00:00:00-04:00,3.7337324994707966,3.792354178676191,3.7111860808616086,3.756279468536377,115844800,0.0,0.0
1995-05-02 00:00:00-04:00,3.7427513415996847,3.769807375394381,3.715695307804988,3.75177001953125,115572800,0.0,0.0
1995-05-03 00:00:00-04:00,3.751768704911525,3.8825397643252546,3.751768704911525,3.873521089553833,89808000,0.0,0.0
1995-05-04 00:00:00-04:00,3.9050879056129566,4.022330729569004,3.8870505480812567,3.963709592819214,176945600,0.0,0.0
1995-05-05 00:00:00-04:00,3.999782702239932,4.031347790020921,3.905086337984472,3.918614625930786,143638400,0.0,0.0
1995-05-08 00:00:00-04:00,3.905087313032003,4.058404828786147,3.8960686356347005,4.026839733123779,117291200,0.0,0.0
1995-05-09 00:00:00-04:00,4.062914869064116,4.071933547407814,3.9456720505960434,4.013311862945557,138131200,0.0,0.0
1995-05-10 00:00:00-04:00,4.0538963844913365,4.0584054486504915,3.9163609827194907,3.9231252670288086,141251200,0.0,0.0
1995-05-11 00:00:00-04:00,3.900577155604568,3.963707879680025,3.8645024561328785,3.9411609172821045,115512000,0.0,0.0
1995-05-12 00:00:00-04:00,3.9411630117906298,4.004293769416567,3.900579228545074,3.9208712577819824,78270400,0.0,0.0
1995-05-15 00:00:00-04:00,3.927633556220341,3.941161294589188,3.869011888738585,3.9095962047576904,72540800,0.0,0.0
1995-05-16 00:00:00-04:00,3.905087744819457,3.9727281080064465,3.887050388030453,3.9276347160339355,83606400,0.0,0.0
1995-05-17 00:00:00-04:00,3.959201956441117,4.017823672937979,3.9546928900334506,3.995276689529419,103816000,0.0,0.0
1995-05-18 00:00:00-04:00,4.022332739345646,4.157612988426777,3.9907676231217524,3.995276689529419,170598400,0.0,0.0
1995-05-19 00:00:00-04:00,3.986254244546139,4.080950604769125,3.9772355697847224,4.017819881439209,146268800,0.0,0.0
1995-05-22 00:00:00-04:00,4.026839253359771,4.13506336923341,4.026839253359771,4.112516403198242,103174400,0.0,0.0
1995-05-23 00:00:00-04:00,4.130554060055974,4.220740829926192,4.126044996790642,4.202703475952148,122224000,0.0,0.0
1995-05-24 00:00:00-04:00,4.265833990035519,4.292890019570628,4.175647224918489,4.1936845779418945,139008000,0.0,0.0
1995-05-25 00:00:00-04:00,4.193684730123966,4.261325081644463,4.157610022768061,4.238778114318848,85121600,0.0,0.0
1995-05-26 00:00:00-04:00,4.220741919969681,4.23877927860203,4.157611164756459,4.1801581382751465,57699200,0.0,0.0
1995-05-30 00:00:00-04:00,4.189175923885097,4.211722342137298,3.9321433429804324,3.986255407333374,242369600,0.0,0.0
1995-05-31 00:00:00-04:00,4.013311316016522,4.058404701589741,3.8960685135261515,4.049386024475098,163680000,0.0,0.0
1995-06-01 00:00:00-04:00,4.058404062308517,4.175646846330763,4.053894999689648,4.1395721435546875,117364800,0.0,0.0
1995-06-02 00:00:00-04:00,4.089970288842555,4.243287797621925,4.067423321146822,4.202703475952148,120323200,0.0,0.0
1995-06-05 00:00:00-04:00,4.229760284300242,4.229760284300242,4.162120469694246,4.175648212432861,77616000,0.0,0.0
1995-06-06 00:00:00-04:00,4.166629147700112,4.175647825508986,4.053895950317383,4.053895950317383,96516800,0.0,0.0
1995-06-07 00:00:00-04:00,4.058407567758629,4.102937042232048,4.013314150339089,4.080954551696777,117452800,0.0,0.0
1995-06-08 00:00:00-04:00,4.085460245413632,4.126044562814766,4.080951182622562,4.105751991271973,44441600,0.0,0.0
1995-06-09 00:00:00-04:00,4.103495165408319,4.1395698481811385,4.0629114225168825,4.067420482635498,54803200,0.0,0.0
1995-06-12 00:00:00-04:00,4.080953025021251,4.1034994500680755,4.017822264250973,4.024585723876953,64686400,0.0,0.0
1995-06-13 00:00:00-04:00,4.089970679728566,4.094479743424837,3.9952742870863496,4.004292964935303,107860800,0.0,0.0
1995-06-14 00:00:00-04:00,3.9817492450482033,4.076445151435005,3.9501835759480795,4.058407783508301,97881600,0.0,0.0
1995-06-15 00:00:00-04:00,4.06291466532981,4.1711388000272995,4.06291466532981,4.153101444244385,91027200,0.0,0.0
1995-06-16 00:00:00-04:00,4.1666295873189325,4.234269953250395,4.13055487227721,4.189176559448242,122411200,0.0,0.0
1995-06-19 00:00:00-04:00,4.220740368491724,4.482281972522195,4.211721692490674,4.455225944519043,127876000,0.0,2.0
1995-06-20 00:00:00-04:00,4.572468316555024,4.69872976908317,4.518356265471532,4.689711093902588,141030400,0.0,0.0
1995-06-21 00:00:00-04:00,4.770880187756377,4.775390076764498,4.572469291479174,4.592761039733887,119708800,0.0,0.0
1995-06-22 00:00:00-04:00,4.608545999909906,4.748336106136772,4.584871687010834,4.716770172119141,70946400,0.0,0.0
1995-06-23 00:00:00-04:00,4.716768229348319,4.7889176477704725,4.6806935201372415,4.734805583953857,52727200,0.0,0.0
1995-06-26 00:00:00-04:00,4.74382314498608,4.788916520888989,4.644617717999679,4.689711093902588,57357600,0.0,0.0
1995-06-27 00:00:00-04:00,4.662654635910978,4.662654635910978,4.500318497716785,4.518355846405029,92004800,0.0,0.0
1995-06-28 00:00:00-04:00,4.491300235408367,4.5995243374664,4.40111348369334,4.554430961608887,112888000,0.0,0.0
1995-06-29 00:00:00-04:00,4.599523857810213,4.662654577427216,4.54541181242421,4.604033470153809,60702400,0.0,0.0
1995-06-30 00:00:00-04:00,4.617564157555528,4.671676237526882,4.545414717593723,4.567961692810059,41468800,0.0,0.0
1995-07-03 00:00:00-04:00,4.5724707575794,4.599526797565077,4.545414717593723,4.567961692810059,13020800,0.0,0.0
1995-07-05 00:00:00-04:00,4.5814871470133465,4.65363655090332,4.572468471527099,4.59952449798584,46887200,0.0,0.0
1995-07-06 00:00:00-04:00,4.5995241010869155,4.725785546999105,4.545412052838834,4.721276760101318,52177600,0.0,0.0
1995-07-07 00:00:00-04:00,4.734804997077355,4.924197196960449,4.689711616152809,4.924197196960449,78961600,0.0,0.0
1995-07-10 00:00:00-04:00,4.951255671098441,5.086535880691295,4.92419962917987,5.0696258544921875,83404000,0.0,0.0
1995-07-11 00:00:00-04:00,5.041441112594466,5.045951002149821,4.968164352236989,4.969291687011719,51932800,0.0,0.0
1995-07-12 00:00:00-04:00,5.113591214777276,5.2308340468621175,5.032423100257002,5.212796688079834,84791200,0.0,0.0
1995-07-13 00:00:00-04:00,5.194758416841309,5.482228771939949,5.140646349999212,5.3120012283325195,117482400,0.0,0.0
1995-07-14 00:00:00-04:00,5.176724653370333,5.46983243594304,5.140649917109913,5.447285175323486,87835200,0.0,0.0
1995-07-17 00:00:00-04:00,5.5194309305679505,5.654711100434812,5.447281506638958,5.514922142028809,139681600,0.0,0.0
1995-07-18 00:00:00-04:00,5.564524013434661,5.582561368421483,5.266907656152093,5.284945011138916,137435200,0.0,0.0
1995-07-19 00:00:00-04:00,4.689712487874816,4.960272823713748,4.509338930648862,4.707749843597412,447652000,0.0,0.0
1995-07-20 00:00:00-04:00,4.7257877948672276,4.834011942841286,4.644619683886684,4.6536383628845215,199928000,0.0,0.0
1995-07-21 00:00:00-04:00,4.671673602369255,4.734804326725596,4.536393478748524,4.540903091430664,152450400,0.0,0.0
1995-07-24 00:00:00-04:00,4.572468052123115,4.870084315870774,4.553303368472698,4.852046966552734,122608000,0.0,0.0
1995-07-25 00:00:00-04:00,5.050459046294724,5.0594777231631065,4.906160216400589,4.978309631347656,140957600,0.0,0.0
1995-07-26 00:00:00-04:00,5.023403382957529,5.041440738013032,4.870085864985755,4.915179252624512,89991200,0.0,0.0
1995-07-27 00:00:00-04:00,4.9241985511779784,5.031295360326768,4.897142515182495,4.960273265838623,52663200,0.0,0.0
1995-07-28 00:00:00-04:00,4.954137141478128,4.990232858355929,4.818778203186376,4.845849990844727,68643200,0.005,0.0
1995-07-31 00:00:00-04:00,4.854873609542847,4.881945395469665,4.674395036697388,4.692442893981934,64880800,0.0,0.0
1995-08-01 00:00:00-04:00,4.692442256942568,4.692442256942568,4.511963708598623,4.566107273101807,94556800,0.0,0.0
1995-08-02 00:00:00-04:00,4.647324448678551,4.692444103520091,4.40367831253424,4.439774036407471,135620800,0.0,0.0
1995-08-03 00:00:00-04:00,4.313440023533535,4.530014418020575,4.268320358015402,4.484894752502441,117961600,0.0,0.0
1995-08-04 00:00:00-04:00,4.493917038363795,4.548060617139263,4.45782131918015,4.475869178771973,68723200,0.0,0.0
1995-08-07 00:00:00-04:00,4.511963664077398,4.611226864687101,4.493915809421089,4.584155082702637,51580000,0.0,0.0
1995-08-08 00:00:00-04:00,4.63829889628878,4.710490318799111,4.611227112847406,4.674394607543945,58122400,0.0,0.0
1995-08-09 00:00:00-04:00,4.809753509910887,4.818777437696835,4.728538159837345,4.77365779876709,70807200,0.0,0.0
1995-08-10 00:00:00-04:00,4.773657417482903,4.782681344548088,4.611226730309572,4.638298511505127,60408000,0.0,0.0
1995-08-11 00:00:00-04:00,4.7465860154092425,4.800729582124937,4.701466376479496,4.77365779876709,68375200,0.0,0.0
1995-08-14 00:00:00-04:00,4.764631928697144,4.836823321556191,4.7195123081602395,4.791703701019287,50202400,0.0,0.0
1995-08-15 00:00:00-04:00,4.836828093492348,4.8548759595128415,4.665373366297656,4.728540897369385,67754400,0.0,0.0
1995-08-16 00:00:00-04:00,4.782680429322889,4.845847906691305,4.692441175939439,4.8187761306762695,67332800,0.0,0.0
1995-08-17 00:00:00-04:00,4.836825387137277,4.845849315098354,4.724026838400667,4.73756217956543,66123200,0.0,0.0
1995-08-18 00:00:00-04:00,4.7826819612800735,4.7826819612800735,4.656346966076448,4.6834187507629395,73496800,0.0,0.0
1995-08-21 00:00:00-04:00,4.683417373673055,4.692441299248533,4.322460350653937,4.349532127380371,175418400,0.0,0.0
1995-08-22 00:00:00-04:00,4.412701152893434,4.502940440273668,4.3495336517272705,4.4939165115356445,129546400,0.0,0.0
1995-08-23 00:00:00-04:00,4.53001100314643,4.566106708350784,4.474739454552263,4.502939224243164,65648000,0.0,0.0
1995-08-24 00:00:00-04:00,4.5029394373311415,4.51196336405926,4.367580536409364,4.4059319496154785,100023200,0.0,0.0
1995-08-25 00:00:00-04:00,4.4127027233194855,4.4127027233194855,4.313439471874672,4.3585591316223145,91089600,0.0,0.0
1995-08-28 00:00:00-04:00,4.363070781665372,4.394654263819713,4.223199580015659,4.2322235107421875,77804000,0.0,0.0
1995-08-29 00:00:00-04:00,4.241244534777987,4.313435931114634,4.123933515730937,4.250268459320068,142798400,0.0,0.0
1995-08-30 00:00:00-04:00,4.331487335773728,4.394654859420428,4.268319812127028,4.3585591316223145,88683200,0.0,0.0
1995-08-31 00:00:00-04:00,4.4036781015804,4.475869545868604,4.376606309972324,4.430749893188477,50941600,0.0,0.0
1995-09-01 00:00:00-04:00,4.421724626905375,4.457820338145418,4.37660498785532,4.394652843475342,34721600,0.0,0.0
1995-09-05 00:00:00-04:00,4.430749973143635,4.602204656422105,4.394654250348167,4.597692966461182,59574400,0.0,0.0
1995-09-06 00:00:00-04:00,4.6382993221282955,4.674395036697388,4.502940392494201,4.511964321136475,72960000,0.0,0.0
1995-09-07 00:00:00-04:00,4.69131490290165,4.764634323120117,4.6382993221282955,4.692442893981934,125828000,0.0,0.0
1995-09-08 00:00:00-04:00,4.728538251604353,4.746586107526507,4.64732289995466,4.73756217956543,63664000,0.0,0.0
1995-09-11 00:00:00-04:00,4.728538251604353,4.8097536032540456,4.728538251604353,4.73756217956543,53804800,0.0,0.0
1995-09-12 00:00:00-04:00,4.7826819612800735,4.791705889508903,4.674394822534109,4.6834187507629395,52924000,0.0,0.0
1995-09-13 00:00:00-04:00,4.6834187507629395,4.737562320135922,4.642811624510072,4.6834187507629395,52886400,0.0,0.0
1995-09-14 00:00:00-04:00,4.710491824808507,4.710491824808507,4.584156795024371,4.597692966461182,53280800,0.0,0.0
1995-09-15 00:00:00-04:00,4.602205882849588,4.656349481471348,4.421727220777055,4.484894752502441,99998400,0.0,0.0
1995-09-18 00:00:00-04:00,4.493914740697053,4.548058291789789,4.403675488875827,4.539034366607666,63196800,0.0,0.0
1995-09-19 00:00:00-04:00,4.457821029917387,4.6022038972831325,4.4487971007070275,4.525500774383545,69693600,0.0,0.0
1995-09-20 00:00:00-04:00,4.579644349645699,4.6022038972831325,4.502940675969183,4.525500774383545,63268000,0.0,0.0
1995-09-21 00:00:00-04:00,4.475867872191853,4.530011435161915,4.403676454898436,4.413828372955322,71136800,0.0,0.0
1995-09-22 00:00:00-04:00,4.385628745575581,4.417212767074105,4.349533035735453,4.367580890655518,68509600,0.0,0.0
1995-09-25 00:00:00-04:00,4.367579539616902,4.367579539616902,4.250268518924713,4.331483840942383,75903200,0.0,0.0
1995-09-26 00:00:00-04:00,4.3585580642253285,4.44541366335743,4.286366626308553,4.313438415527344,70076000,0.0,0.0
1995-09-27 00:00:00-04:00,4.268317985160483,4.290878080766463,4.132959063855182,4.281854152679443,133321600,0.0,0.0
1995-09-28 00:00:00-04:00,4.304413847489791,4.46684455871582,4.295389919088344,4.46684455871582,83437600,0.0,0.0
1995-09-29 00:00:00-04:00,4.493916192322412,4.530011904710544,4.3314854865758186,4.340509414672852,76591200,0.0,0.0
1995-10-02 00:00:00-04:00,4.375476349483837,4.422851963476702,4.259293296120384,4.268317222595215,59953600,0.0,0.0
1995-10-03 00:00:00-04:00,4.285237284658161,4.340508836895131,4.250269567936812,4.317949295043945,80306400,0.0,0.0
1995-10-04 00:00:00-04:00,4.241246078783966,4.322461429228766,4.205150367475167,4.236734390258789,71613600,0.0,0.0
1995-10-05 00:00:00-04:00,4.232222142895144,4.394652843475342,4.214174287275123,4.394652843475342,79205600,0.0,0.0
1995-10-06 00:00:00-04:00,4.557084546935174,4.575132406526996,4.466845248976061,4.475869178771973,116396800,0.0,0.0
1995-10-09 00:00:00-04:00,4.448796551837247,4.448796551837247,4.2863658460906535,4.340509414672852,79104000,0.0,0.0
1995-10-10 00:00:00-04:00,4.205149778246154,4.448795795440674,4.169054071995115,4.448795795440674,118409600,0.0,0.0
1995-10-11 00:00:00-04:00,4.566106142154034,4.584153992518279,4.475866890332807,4.539034366607666,78585600,0.0,0.0
1995-10-12 00:00:00-04:00,4.530013821171779,4.638301004147997,4.51196595734241,4.602205276489258,90520000,0.0,0.0
1995-10-13 00:00:00-04:00,4.656346640263895,4.665370567861307,4.511963798705326,4.5300116539001465,79935200,0.0,0.0
1995-10-16 00:00:00-04:00,4.520987894983575,4.620251102258663,4.493916111181278,4.557083606719971,55199200,0.0,0.0
1995-10-17 00:00:00-04:00,4.629277634256669,4.737564830379632,4.557086170174693,4.728540897369385,133656800,0.0,0.0
1995-10-18 00:00:00-04:00,4.836825233543931,4.927064510289154,4.79170559517132,4.8909687995910645,142411200,0.0,0.0
1995-10-19 00:00:00-04:00,4.863896498785299,4.927063985782511,4.800729011788087,4.909016132354736,66150400,0.0,0.0
1995-10-20 00:00:00-04:00,4.881945707722528,4.918041424600328,4.809754273966926,4.845849990844727,52790400,0.0,0.0
1995-10-23 00:00:00-04:00,4.782681244390982,4.881944440029286,4.763505399779037,4.872920513153076,54128800,0.0,0.0
1995-10-24 00:00:00-04:00,4.909014004589664,4.936085772997328,4.872918313379445,4.899990081787109,56356800,0.0,0.0
1995-10-25 00:00:00-04:00,4.899993934129414,4.899993934129414,4.791706775364123,4.8007307052612305,47943200,0.0,0.0
1995-10-26 00:00:00-04:00,4.809754214956494,4.84584993139144,4.683419207434184,4.7962188720703125,47912800,0.0,0.0
1995-10-27 00:00:00-04:00,4.7736551625513455,4.918037927392218,4.7736551625513455,4.899990081787109,61734400,0.0,0.0
1995-10-30 00:00:00-05:00,4.948029463436441,5.092497476967432,4.948029463436441,5.0383219718933105,98684000,0.005,0.0
1995-10-31 00:00:00-05:00,5.110553703922278,5.155699938055868,5.047348976135254,5.047348976135254,74370400,0.0,0.0
1995-11-01 00:00:00-05:00,5.110556596458647,5.119585848395853,4.984147069337761,5.115071773529053,76340800,0.0,0.0
1995-11-02 00:00:00-05:00,5.137642434285395,5.273081162781494,5.119583937152582,5.264051914215088,80272000,0.0,0.0
1995-11-03 00:00:00-05:00,5.282111911938109,5.283240568329548,5.182790149491408,5.236965656280518,47605600,0.0,0.0
1995-11-06 00:00:00-05:00,5.21890761970512,5.236966123579532,5.1026560010135915,5.115071773529053,37800000,0.0,0.0
1995-11-07 00:00:00-05:00,4.97511534053278,5.020261577742697,4.677150174947333,4.794530391693115,225472000,0.0,0.0
1995-11-08 00:00:00-05:00,4.857737949072619,4.91191346523328,4.699726578039206,4.7629313468933105,101253600,0.0,0.0
1995-11-09 00:00:00-05:00,4.984145641326904,5.002204140027365,4.911911646525065,4.984145641326904,77737600,0.0,0.0
1995-11-10 00:00:00-05:00,4.948026849236681,5.002202325688177,4.893851372785184,4.929968357086182,50086400,0.0,0.0
1995-11-13 00:00:00-05:00,4.920937810752201,4.9751132728889225,4.830645373857665,4.848703861236572,36456000,0.0,0.0
1995-11-14 00:00:00-05:00,4.76744218705483,4.812588419886788,4.699723388908367,4.704237461090088,53100800,0.0,0.0
1995-11-15 00:00:00-05:00,4.749385682772485,4.758414933119962,4.514625173738104,4.677151679992676,103201600,0.0,0.0
1995-11-16 00:00:00-05:00,4.613944823414858,4.6952080394828295,4.54171085357666,4.54171085357666,82568800,0.0,0.0
1995-11-17 00:00:00-05:00,4.541714533391701,4.568802294028233,4.5281709286243865,4.532685279846191,93374400,0.0,0.0
